ID,tsne_1,tsne_2
38878,17.838766,-37.878513
179902,-39.97233,7.8043094
19746,-11.32212,61.67479
68279,23.42953,27.149952
67377,19.794283,5.748402
126703,10.117279,23.137678
84758,45.821964,28.852589
94026,-7.180794,-19.74985
30730,62.448673,-22.189983
68221,-34.096836,16.326363
160862,30.086842,31.206081
22494,-15.728884,67.36993
158512,-69.508484,7.5378704
117303,-54.73898,-42.750896
130295,-15.228672,17.863354
101474,60.90289,30.907743
67062,-27.230284,-17.474384
190812,27.395771,40.1068
136160,-69.43196,11.913455
169039,-4.907576,-68.99819
7143,26.003265,-29.046875
89564,-3.1154006,12.987826
114216,1.6520065,78.87442
176534,-72.02707,10.751027
199113,-54.245796,-17.164448
137063,9.005952,-18.693403
58393,18.26743,-67.0939
16280,13.340406,21.248407
74743,0.6017646,-29.150843
123610,-43.46429,29.426085
40438,-14.482683,13.676609
5588,85.992546,20.486752
130208,-53.4497,-24.357992
27880,-44.70657,-50.09805
94808,36.96151,35.385216
163309,-27.187681,-19.78919
57857,-7.0094447,2.7944264
28209,44.174946,51.356503
180412,62.67308,4.8593307
23511,-5.1153903,-21.058481
192012,-74.55724,13.945406
181815,55.317963,41.085327
57648,63.95896,-31.381565
166165,11.824054,25.63175
25601,-50.860027,9.567921
30572,-42.49592,5.1872253
154139,-28.065754,-49.907307
150861,24.748793,-3.2348616
148499,-57.570354,-5.874416
147823,4.548731,-32.869144
94967,2.2154987,-38.10326
12592,-40.274235,34.4182
189792,68.01394,-27.159311
144717,54.650135,-8.669676
133080,-55.636707,-8.045263
193149,35.936054,-11.2818
16653,-53.678024,-4.2417903
51504,-44.211235,5.611476
89720,56.21671,41.460804
126904,-13.977576,14.906179
3242,63.698986,-29.98966
31746,-51.503983,-41.237858
65304,27.068665,54.262917
118157,-35.348263,15.5356245
83928,-45.0051,-49.955402
3235,46.26661,28.712765
1156,25.19392,51.69439
143419,26.160429,-30.370356
4568,37.789528,-14.727551
74173,-12.823993,-50.742344
6540,3.6852095,79.773895
3982,-61.70619,-45.4597
18813,5.0274997,44.673286
108861,-42.90164,27.467232
37174,20.848248,21.987411
194315,-64.16383,35.351196
13130,3.3643978,-34.246075
19221,-5.51138,-1.351976
137433,-55.830395,-7.85639
184365,-49.541615,9.359131
125745,-2.9752421,-29.495316
54046,-11.192213,61.78977
165645,-49.8468,-17.36959
72502,-51.40129,32.42731
59606,34.827213,58.008427
155564,-44.91191,21.896187
126979,91.792274,-1.5250107
165495,63.661263,-1.5541482
23044,6.116792,64.67667
164489,-48.927586,-17.69224
96556,5.742809,63.405334
96810,37.614803,34.647045
7884,-27.721561,-14.491016
135822,49.62022,-32.654026
47206,7.0922103,64.43308
152877,40.642605,32.11158
14911,12.106244,-31.136599
110992,44.553818,8.86692
78674,-45.256363,12.704154
100524,-49.771004,22.082245
63162,-16.203745,18.0068
112318,12.854362,46.528065
45089,12.765725,26.794168
168603,-28.534716,-17.830757
198383,-69.10347,11.789004
15295,10.984916,-28.01128
87370,5.395484,-33.222233
172243,-5.8805957,10.922584
44230,13.839004,-21.3951
82948,-69.695984,9.719009
71708,14.393715,10.362945
47615,41.455994,24.581766
22512,-23.17009,-50.933483
4911,1.2436943,70.92426
59985,-55.87351,-5.0843616
26653,-9.488738,40.54325
157112,18.369871,25.71086
2152,-8.228214,57.70517
132299,44.220802,9.296474
27252,61.273552,9.581517
86521,-12.444719,61.76027
121821,53.85963,-23.599249
176701,-32.365128,54.04982
174129,-28.979622,-21.766146
71105,35.156887,57.79388
195174,-11.231354,-68.44857
201878,71.45812,-28.35419
73058,26.26739,38.81076
164292,-2.7580693,40.60524
20888,5.7009907,68.010216
7685,-21.396597,-50.680885
132793,29.460331,-41.200027
33586,-64.41963,-0.51046807
55035,-7.8948803,40.966385
41066,20.526651,-33.324707
176143,-3.5134413,-68.90854
157573,23.268906,40.77276
25082,-24.512718,-50.151295
174799,-15.845875,64.65008
173814,-45.59401,-49.11128
7960,-64.73328,-4.692324
150236,-7.9037237,-4.4473076
86443,9.940879,-18.423977
72019,-1.2627014,-18.760406
17703,58.192814,-12.8785925
138870,12.705582,46.34362
2264,58.80964,-13.990927
130897,18.763166,24.304087
93204,58.3747,-17.369476
159378,1.5137076,73.057274
161084,47.995094,-10.580856
13218,-27.947567,42.415302
113159,2.8984728,-8.621057
37862,-29.500349,-22.323706
114873,5.1524215,68.10634
100292,-60.017914,-44.241314
100237,-3.7380815,-18.875278
138376,36.47733,35.431072
184993,42.183144,24.125658
27649,12.820146,46.873047
124807,47.78784,27.832947
145427,6.5820756,-37.392303
53456,-13.823191,13.88568
145911,79.528946,7.4159007
129,-29.398832,-20.592182
124247,-12.553842,10.305033
107548,23.633703,33.08102
201717,62.508453,-29.758158
132262,-34.647057,-5.607594
162846,34.627483,-11.0370035
117676,24.196898,-32.93166
132589,-15.585123,19.49155
126912,-20.040604,-60.197792
143651,-47.111088,-15.301239
9447,6.012944,42.95666
139538,47.05107,28.307316
9585,-65.44333,-0.26798967
80686,-31.392632,51.0301
65135,41.557377,25.304094
144183,2.666444,-8.609594
196512,-47.28764,-14.194452
43256,14.637484,9.492047
55607,-48.523647,-48.34529
194533,50.093353,-17.914473
168081,29.227331,-39.90248
95677,-43.672848,25.089268
78725,19.257143,10.057849
30322,-21.886753,-52.40063
103238,-7.0146427,5.469744
115757,-3.5711749,-15.9361105
21501,-78.692535,-21.9767
56496,-1.423396,-29.736935
129715,30.168333,60.70174
128207,-59.546833,-5.118808
36501,24.919641,27.48304
82294,39.53214,35.254818
182293,-36.76535,-50.963963
20090,-3.7758176,40.33787
94268,8.722075,47.86768
62963,36.93627,-12.519468
38093,-50.2862,-15.054915
114677,29.902323,-39.498604
32221,33.323776,57.18025
179859,-12.308532,8.59084
115518,-22.451195,-54.517315
194243,-15.267179,17.945013
107406,-65.41992,-2.2251358
41600,-30.891935,-54.33831
28077,-15.401534,17.040705
51533,70.633484,-28.663288
38834,-56.51605,28.160648
195217,-5.3914857,-28.126053
173543,-63.21868,-6.70613
17983,94.448135,-4.021551
134147,19.022827,-66.36233
14569,57.677593,-18.760115
43924,41.66114,50.195904
104872,4.5720716,-4.4914966
150581,-40.383453,35.081112
196611,86.394684,2.6240578
109346,-10.434034,61.215282
7654,45.095802,9.102118
51836,-62.312725,-2.445113
104373,26.516975,36.442875
92934,4.4522176,81.302956
161871,-6.9495063,4.1813946
84626,6.357373,40.06572
136244,85.7443,17.807539
199672,-28.464468,5.7785873
93038,4.4311256,-35.636368
131437,-9.823226,3.4482439
73245,32.989872,-0.15584382
134049,-11.9321375,-73.06929
26792,36.696583,-10.379287
30275,-80.14587,-17.16435
34882,2.6700995,-24.24776
53697,-9.427325,-73.25388
192728,-57.961193,-9.67139
21594,-6.12969,4.907803
73036,-24.08985,-23.124714
8262,8.553545,47.766632
71147,35.95366,-14.038919
196388,-78.82809,-21.826025
201488,-48.105225,-50.517513
63065,-57.350574,-21.880352
115564,-11.0662155,-68.34227
54632,10.935882,48.132973
179405,-16.281195,38.047195
66312,2.4279356,-36.190662
162328,26.837355,-28.76897
175343,26.124624,53.722485
165594,-56.330948,-19.539717
193179,24.01623,23.25147
137190,-18.852142,-77.11851
128127,-81.20604,-14.875189
117854,39.28259,44.67142
190141,47.4759,-9.580362
121955,1.0388516,-2.4375045
71631,-28.73554,14.142927
186911,14.899992,23.859673
122490,-39.473263,8.344017
7816,-44.84441,12.9232025
29807,-50.152515,-17.046303
22990,-48.765236,9.4558525
26253,33.98124,-42.709007
23920,29.913465,-39.571465
133750,-57.707928,-46.056282
59756,-61.322166,34.998196
25891,-51.66741,-41.336662
13688,-16.406746,65.11605
184787,61.20966,6.4243917
188637,23.951488,26.33172
47996,42.125526,12.401588
86382,2.1020443,-27.595074
88923,11.914404,21.80824
59436,-16.413713,-48.823483
64406,-8.15951,23.948408
166760,56.54705,-14.433328
24420,-4.166147,-68.82284
105240,25.229195,33.817646
110407,-3.125345,18.042881
111543,-66.75298,3.2751694
28510,26.34582,56.197067
118745,53.3753,-12.839215
144644,-79.686134,-20.346416
202686,-0.2882173,7.0854006
33901,-34.000263,15.499887
33917,-81.382126,-15.438827
82356,-27.69514,-13.84203
107223,8.794447,-38.29114
162740,31.503677,-42.00337
41802,16.638475,-35.7542
30648,37.38781,-15.552835
173397,58.573906,27.430243
188940,-2.271621,-25.073128
49498,10.529593,-17.518833
75375,-39.487576,-50.086906
166874,-55.63115,-46.45007
123597,-15.381769,-51.184124
22324,-1.5869128,45.346634
43273,93.49894,-4.057055
111854,-6.959968,22.600468
48744,61.056267,9.538873
26305,-55.9651,32.943443
142905,35.493454,21.003178
62956,-44.45237,18.204226
49845,-10.107473,-53.49447
175182,-15.406043,16.798796
195816,22.530083,6.2477603
149685,24.604765,-32.404495
74709,26.291779,-24.838915
131209,-42.949203,23.187986
59674,-11.19062,-68.470245
160972,23.179129,40.2639
127091,-10.963512,40.80976
153451,40.930557,13.553331
24570,80.74632,6.366692
60133,-50.87395,-47.276672
62558,69.984856,-28.129026
27474,-38.825073,8.842551
67937,1.2784492,69.68051
141508,-16.10824,38.167683
110772,39.679424,-11.584611
78115,-73.614105,13.349301
89989,91.45588,-4.7663527
86418,-55.07962,-23.937798
32403,1.8812679,42.542965
54275,-29.412441,-21.935621
126708,47.490726,27.231346
138996,-3.558551,-23.74733
80874,13.19029,-6.5465975
88280,-32.506275,49.414043
200698,-36.609756,-50.47462
80014,-27.984982,-9.726046
192240,-3.4615464,-22.644585
82330,-12.829957,-54.407803
140780,-1.0143149,60.913437
167532,29.670563,-40.17613
88140,-13.722497,39.572937
80247,14.080217,-37.643528
87611,10.871549,-19.470213
115888,-26.713573,-77.82038
160455,-53.00747,33.42375
20244,-63.897465,-9.522832
66408,26.123835,53.763233
143707,12.977541,-36.36998
31587,85.45679,4.0213284
36663,-28.4044,5.6296535
182794,26.549448,-37.841072
190999,9.066082,44.69243
73821,31.767557,-42.70081
150905,-37.682316,8.085506
72636,44.429222,-12.904251
194675,-1.6069247,43.227192
201131,-24.624102,-23.442883
71387,54.823174,41.060276
1922,-20.73331,36.500263
172010,53.274452,-12.8604145
93522,-38.960552,34.9648
79592,3.3841686,21.230625
21705,38.977314,35.110214
61588,3.646994,44.340992
71032,43.690044,51.824905
199151,-41.360046,35.257504
1036,-80.413025,-19.623804
132373,-32.10865,53.66733
176932,88.19566,1.9324582
7348,-69.25781,6.867131
181192,21.292084,27.365686
33460,25.184185,51.782345
147565,23.309479,40.787106
34580,13.646434,18.7974
88287,32.990005,-8.539741
44385,61.8313,4.9013805
30556,-7.9930716,3.4257536
104529,25.610704,54.87408
165252,-51.24394,9.767173
148785,0.121386744,-34.231133
193040,-2.7392583,-68.550644
26518,-5.409993,51.9176
47581,16.431559,-36.79014
39552,2.6418915,-28.996815
20534,59.970695,-12.144473
168987,33.291412,57.114586
115389,-28.81085,13.93443
92638,-48.39238,33.668392
154520,-61.745823,35.267635
2627,17.313938,-30.895739
194925,62.86115,4.763895
185092,53.134205,-12.675725
186602,36.38366,3.3127663
37124,43.20964,-10.647385
53992,17.592306,-62.832405
30385,-2.9798725,-26.817879
157902,-33.20104,-5.8792777
15996,-52.375946,-47.334858
20542,-7.5169897,-70.85374
38600,-28.0224,-19.542675
10472,-14.802541,-51.219986
86232,6.620637,67.943275
112662,-41.212467,7.585602
185839,13.223696,23.87757
184737,1.4710172,44.81648
192060,-57.1514,-53.361423
143208,-26.447859,13.4773035
10415,9.713393,-9.205705
7277,3.3961372,-35.42699
152411,-38.272682,8.0970745
111044,-8.730907,57.180447
71162,-30.594906,-50.99628
61408,-28.794724,14.060173
130876,86.528755,21.31272
94669,-7.514167,-6.061087
52662,-57.409966,-46.17267
10303,38.757294,-1.8332582
144623,-33.03754,-51.153053
147725,89.4878,-2.7426276
69536,-44.451767,13.282067
182281,10.2038555,-36.384903
42389,3.5561259,78.30624
175435,3.437127,37.36715
2235,-33.96934,-51.4371
8644,58.205006,-13.4136505
23673,-48.500687,-12.275942
159188,-22.541496,-77.18688
174170,-44.711918,-44.448708
63740,43.026173,-13.882068
177087,-26.609404,-16.5769
191240,-36.629448,-16.890411
54831,62.82693,-30.642872
119859,-47.928165,35.540974
91322,-52.05107,-22.844181
64782,-33.590412,-11.220078
73988,52.947643,-21.633457
194877,-40.692944,34.32437
75206,12.863882,26.320608
23857,-13.016993,-73.88715
73707,51.159786,-19.601934
37353,-3.7432013,18.224625
72034,-81.21516,-14.0860405
68262,38.10379,44.56402
133428,2.7714355,-8.505287
86452,3.9820032,80.564964
157317,7.7125635,-18.358322
41159,49.053528,-17.221327
25182,-9.568508,47.29619
135465,43.225517,-10.640575
49341,3.2970526,-27.552614
167472,-27.861502,-20.859447
199378,29.967112,-13.556096
73592,41.490437,1.178626
40766,20.19417,-33.397476
161125,16.091848,-22.579271
11348,-5.8762436,-1.2466948
202599,-57.06672,-11.101075
93802,16.06135,-7.9019856
142836,40.909946,32.075443
141060,-7.2261405,48.759697
30025,88.55417,-2.9193594
79302,-40.492905,16.50558
9848,-39.067608,35.17694
136922,11.793661,-36.103905
173901,-12.103185,42.533634
155567,28.173986,50.293095
84897,-44.120808,28.87474
62854,25.78687,26.886833
163108,14.245173,-7.25016
36503,29.806625,-39.127277
134098,49.65135,-12.660639
13066,55.850822,-19.845894
54417,-61.584087,-45.70942
149853,92.53285,-2.8041816
103904,59.843796,7.225103
156098,18.125277,-23.194494
150299,-57.216118,-18.43258
65811,-14.325435,66.614586
10641,27.22979,51.39767
171462,-0.392625,43.156307
197776,-31.458048,-22.35942
172309,20.797588,25.3731
69303,4.5300093,-26.412254
95782,34.05841,58.57829
139528,5.9127235,-33.753708
27860,-54.165638,-23.440325
13436,-5.041539,15.5510845
27415,7.4966245,-17.90018
194867,-54.36726,32.908848
139695,-12.74402,-73.405525
27839,-15.730124,-75.15946
175797,37.84108,44.089874
147015,-55.103985,32.388103
24110,-44.58569,29.285307
9938,8.222384,44.309414
201464,-47.327126,29.13031
195536,-16.294834,67.38941
25587,59.833115,-26.405354
171377,-47.269886,29.169344
7554,-32.41028,52.48968
85384,-48.307987,9.43489
185190,28.257393,-14.771882
85099,-59.41575,-3.8411133
27718,20.86124,-33.538883
157157,-2.314252,9.902478
129117,18.513424,-64.75072
163564,49.901424,-32.354034
170303,-9.324187,-4.201012
79832,-67.31599,-1.0349419
158896,37.541344,2.2995684
94686,-60.86978,-3.8956149
99084,-64.45704,0.20745973
23869,-31.5235,-7.4223647
149604,-38.832233,32.36624
160084,24.056934,33.561146
84770,46.78288,-7.3723207
103876,-15.304832,18.844036
123147,-23.395432,-49.67239
174715,-33.83062,16.57968
18094,-49.954723,-47.400467
164583,-44.76739,12.000642
65068,55.00741,41.92543
168629,-45.374226,35.083378
144977,-48.85211,-16.220413
174852,42.071537,24.164183
108911,-44.615772,1.9806254
136348,-64.31003,34.91067
162604,-28.714838,45.347744
164378,22.485746,45.549828
15196,-66.92786,3.7948833
152934,59.294655,-15.849227
61304,-23.415413,-51.003532
161585,-73.915565,14.144296
120060,-5.4252715,-26.105553
124853,-31.440939,-50.72492
145180,-73.8285,14.27668
41527,51.17008,9.006203
62264,-57.22869,33.328846
55405,-53.604565,32.53251
27417,-36.359215,-15.008395
136879,-26.288424,42.86559
57068,-41.937054,6.5089254
198667,-47.830982,34.698677
175949,-10.13538,45.40593
126914,-46.101826,11.628514
79787,-55.249126,32.68607
38091,81.14077,6.124807
78818,5.6881514,64.90308
106047,21.751455,27.776075
80569,13.251009,-2.8574374
143643,32.796288,0.0539853
175754,49.762566,-17.542984
157262,-1.9061303,-25.181387
102236,-27.779137,-51.08606
74279,-44.446453,29.230589
9929,-51.23329,-14.73196
21255,-50.561703,2.0116894
11964,-51.984467,-40.734737
149020,-3.903089,37.7561
14854,-42.497047,17.068306
195213,-81.718834,-14.44127
32200,-5.718889,51.77608
179546,-9.697009,46.81518
84230,54.459534,27.497131
128726,15.851031,27.326183
75345,-36.100742,17.32638
201296,38.85963,24.93454
28057,1.3992194,69.36583
166362,27.44258,-38.734974
133254,-46.56979,34.915916
75053,42.909748,50.450886
108950,-5.9042444,-19.957432
112837,-16.380512,-75.60214
135951,-37.554893,22.362072
15982,-31.368443,-7.3928366
117789,-44.7872,0.07922112
193001,-5.4281783,44.148838
70299,5.5026755,-17.779078
54767,-29.660513,-4.4977283
179898,25.29897,35.09107
61591,-50.487896,-39.77579
129421,-5.376464,43.579155
54022,64.649765,-24.178642
196897,-5.983872,-20.860748
40133,-25.39793,-54.61804
83357,-39.130573,35.009815
68473,-10.9651165,-53.682343
149633,-35.292397,-6.919398
29280,-63.799107,-10.333826
22162,-25.654684,-22.83525
41414,91.72601,-2.219486
101443,6.490196,64.97016
118634,87.27893,19.476778
47848,-81.72895,-15.0763445
92562,65.24047,-25.809269
30329,36.37152,-12.246874
32755,14.075129,23.951729
133640,23.997236,-34.978733
127077,23.127966,28.780521
66479,3.184861,0.4661734
157380,-1.5838193,44.10696
169313,-67.28011,-1.0755395
174149,58.143875,-12.227164
27689,13.86745,-37.309692
122619,0.44243848,62.655
94213,31.547316,-10.950147
160265,-37.090424,9.208902
10365,-62.428375,35.49748
115301,26.435135,-24.391592
48246,11.920731,-14.382158
16096,19.289162,-23.742981
76404,-5.7229896,-29.144642
198877,-51.202446,6.7735043
32019,-52.80515,-41.644913
171246,0.05601284,-34.10083
163600,-42.377804,6.6418877
48206,-7.438966,-0.09500943
192945,53.296272,8.31277
185353,-61.598602,-45.96063
170065,-81.693214,-14.346682
53608,85.36461,15.499354
83373,-5.632886,51.822346
194460,87.41567,2.356967
118103,-15.52044,67.095764
148361,26.885891,-28.709951
86432,0.31525633,62.862957
73623,-4.5325727,-28.5258
14816,-45.870274,29.618832
97454,59.709606,-2.3317957
139762,-55.057564,-23.949451
38444,63.090553,-29.186768
84471,34.172127,-2.950559
188114,-44.892548,29.633217
116071,21.338144,16.625305
52230,-0.09988404,-31.750319
95888,-11.293259,21.85441
44066,14.673506,14.267724
174400,17.44573,-0.48371458
179326,39.170208,31.64628
47583,-49.112175,9.371485
73843,39.43365,-12.191967
150399,62.69972,4.284997
177829,-29.050688,-19.646679
11359,-44.814983,0.19520974
165867,55.53003,-14.99199
104026,-34.854546,19.129656
181874,11.039034,23.512335
63022,62.250164,-32.093235
107048,-7.3850455,3.687397
88892,2.0304925,63.8672
201174,-51.98457,-22.727839
190172,11.900542,-15.633815
112071,61.57043,9.942124
183874,46.03447,29.337685
77250,87.15778,1.050344
75160,61.146122,4.8574233
170472,16.727287,-30.22132
53795,-4.6980786,-69.95753
22282,-12.050252,-50.11402
42880,18.250042,-23.07463
159041,26.503923,-29.784443
61339,-1.2918406,19.850695
10377,52.19785,8.29952
106169,-22.835321,-57.92095
146495,12.314747,-37.311348
95705,-30.184616,47.471413
185724,-40.541878,27.868862
60031,-31.041443,-7.95529
113968,-22.178732,-54.83713
111878,-14.497505,38.896786
200671,13.856437,-23.237196
185358,-56.396496,33.102615
111154,26.405552,57.33723
77094,-23.741907,-57.589497
96026,-4.912668,40.230354
82144,-39.099514,32.852444
149778,26.366194,-23.626196
138125,-0.16819404,-5.3326383
202428,-5.933952,14.329884
149327,-0.12227315,-6.310843
65969,-15.757512,14.94948
41895,34.635574,-2.2321281
18820,-17.411396,15.612761
167145,26.486204,-24.109303
22443,0.8717658,-28.20683
40746,-40.351448,34.9605
61782,-5.8008347,11.801238
17856,-26.192125,-49.531284
196774,45.40954,29.05867
155020,-42.989063,32.244053
131387,21.304373,20.16197
102827,-81.69242,-14.95115
55497,5.7880626,-35.738266
1976,-79.906944,-17.795841
74219,-9.221225,-53.185757
192030,42.530464,11.73803
87831,-35.698086,18.391132
19808,-68.0071,7.7035036
155506,22.382153,43.78816
162694,-49.98893,19.74162
46186,26.940449,51.91953
126533,-33.413895,-5.6907864
193885,35.728786,23.44662
189812,-7.4589186,6.550792
200756,-38.790127,-52.436047
52429,57.67182,2.0314934
123164,-7.971298,-71.461075
9655,-3.1856039,-15.621182
15865,44.961945,-12.253379
165212,33.782543,-9.683305
166539,-63.53348,-11.517073
78624,28.243713,-14.730748
3063,-7.2475557,43.432777
136679,-67.9722,7.649387
13246,27.29014,55.936665
142088,62.61574,-32.339012
87487,12.713408,46.001026
163439,-54.370647,-42.468773
183810,86.56443,21.045004
100542,38.487713,35.189537
200178,39.413506,12.969249
157724,39.924603,-14.156372
94418,-76.89725,-24.706335
127764,-52.31935,-41.773075
176703,85.81134,18.686956
179821,-53.85825,29.0803
116542,-3.9662876,-23.094627
190629,35.21597,-11.950409
66932,-62.978428,35.363514
20629,-28.121773,-56.04797
53511,25.297474,35.072285
133562,25.691778,-25.297009
90377,20.011225,22.310356
112507,48.61178,-31.970657
195315,23.400433,-36.302757
60225,9.984347,-11.222668
60667,7.1761327,-34.13294
69789,0.009637637,-6.500925
191377,-22.968994,-78.321815
47890,-80.70998,-19.621344
84782,92.590935,-3.763344
109978,16.707714,-22.990002
197789,-28.514433,-18.220867
201577,24.414059,-32.137543
18194,-48.372887,32.18915
126787,-25.848053,-13.520789
127414,37.78968,34.636383
150783,-27.6466,-20.340603
177377,-6.5173244,43.36696
7608,-40.63453,35.134377
46401,-26.927992,-78.027885
164819,70.88131,-27.948517
160243,-3.258441,-28.052639
54296,-26.288465,43.203285
151912,4.7836885,63.869423
69476,1.77115,79.72549
142626,-4.10846,53.601284
13551,-6.138596,-3.7512789
99094,-11.673235,-73.15751
148487,-4.238103,19.562626
23661,61.72008,4.8845983
180744,-14.58365,-74.77764
18677,79.91127,6.801621
107802,53.91832,-22.358639
30690,26.31892,-24.36934
199059,-35.67765,-50.780502
27066,-30.89071,-18.532568
11572,65.99302,-26.533997
130384,85.071106,11.765134
202130,-58.471996,-5.289657
181825,41.055843,50.12465
155147,-7.3192058,-5.797785
30074,-37.227222,-16.220146
15240,-31.159279,-18.309689
10901,-14.118079,66.15047
55326,-48.134346,-10.81065
104698,-49.11049,5.5254045
12217,36.759052,-15.496779
174885,-6.799576,9.541838
148074,-45.605484,17.887245
60712,22.156187,21.049467
573,8.415508,-18.473728
33216,18.830702,-22.542305
19670,-20.037085,36.739
69816,-61.419098,-51.64186
159038,14.428411,12.67212
94738,-32.12699,-15.884802
74882,2.1504116,75.54307
197233,-44.737602,29.39118
53782,12.138922,21.805696
195607,1.8364054,44.367035
196789,-48.587475,-4.6455374
9392,-74.73357,13.275197
24778,-65.19439,-0.062678345
25504,-31.560797,50.085262
2841,1.593184,-34.09797
177174,-5.0937314,13.458997
147160,90.93786,-5.5354323
189781,35.10512,-10.237648
95312,-18.274317,-54.558712
182181,43.732872,29.085602
104969,60.88743,-1.1358098
202332,-37.73645,7.8808837
186776,-68.93659,11.773639
91264,25.562996,54.63828
15653,-35.528492,20.984772
23455,36.50528,-10.50812
36314,-28.835352,-3.074746
109196,-5.7723956,-26.001368
27336,22.587572,44.547596
175665,-0.18772846,-5.463493
171373,30.23037,29.11446
185321,32.530186,-43.93587
86751,-45.210747,1.1960112
53058,1.7182475,43.88205
104057,17.454905,-21.789375
69336,-41.309986,35.72672
111617,34.320293,-11.6329975
194754,17.680061,13.304548
32048,-44.92814,-49.30371
35043,15.2234125,-28.890154
41820,-13.706522,38.859276
124688,-72.43942,10.976554
33423,-57.398205,-18.326302
43052,35.342243,31.998613
105546,-64.92834,-4.514193
40303,18.627588,5.292824
184093,-8.722541,-2.6135883
188190,-37.190678,-16.066818
79032,50.25004,-31.669481
202932,19.098673,-63.47554
194852,-40.408405,28.371046
196838,17.045942,-22.596907
16543,-0.17907886,-6.1460266
137615,-39.769382,27.53255
75062,-26.895397,-78.04289
61252,-76.34949,-25.535587
40386,-14.361688,66.69743
111981,42.81805,51.013546
178277,48.882736,-32.75049
132622,36.247356,-4.7369657
163703,84.37,3.7017093
174691,-11.767244,-50.587734
37003,-3.522571,17.690643
67284,58.945747,27.732601
150428,22.556675,44.341232
100204,46.284966,9.765532
78274,55.657658,42.3369
44606,58.149807,-13.127152
2498,-52.53945,-23.51759
181542,-55.08079,-23.930048
143863,-63.930576,-0.57775664
106689,7.101459,-36.084686
68036,-26.81981,-78.1452
21543,-13.256845,39.49743
175736,-57.524406,-21.205803
196320,-30.29721,-50.90901
89245,9.164091,-16.472994
185160,24.41649,30.432697
20068,17.278234,-30.925058
78378,2.8088312,37.92977
21465,38.696518,-0.022191422
105725,7.864927,47.392666
79116,23.70593,33.177113
79391,-52.68987,9.319181
103610,-27.36509,-16.520205
107034,-9.646209,59.904976
130265,-10.868891,-54.354763
178301,16.82077,11.1915455
120845,20.307098,-2.4478688
45505,62.29232,-0.075256616
37332,-9.122179,23.857056
161702,-6.632513,11.364727
115907,19.154598,26.83048
159817,-15.092373,37.99836
69763,-43.07378,5.7362
157500,-27.013487,-77.74572
45866,-66.552986,2.765757
180862,17.195429,-2.6487913
183151,54.914726,41.480263
53815,18.433157,-62.982662
10334,-2.8275821,45.06091
104523,49.233006,-33.233982
60935,55.06598,27.658485
72875,-26.985317,-7.1443233
101695,11.249845,-17.119423
185795,43.14909,-13.766057
156710,-36.276474,-14.586262
85791,21.639854,6.4910703
176505,20.519646,5.089508
146263,11.223691,-8.101191
48683,90.88225,-4.4764137
83492,16.453758,-2.9353642
89984,21.084429,20.205544
52183,-35.3296,-5.496122
21081,-44.514732,18.186958
86398,-11.669994,-74.22171
163705,-7.1708913,52.340927
185675,-44.627556,31.124
169800,-40.276447,35.72846
87503,-7.01594,49.071983
151427,-27.821596,41.5192
126684,58.085876,-13.299902
38434,64.66712,-32.085644
162803,30.553442,-40.787216
182466,5.5292196,-31.999523
172100,-23.330967,-78.14066
26644,-45.95933,11.863011
101740,-14.544286,14.28335
198833,51.18298,8.949764
195054,-17.494247,64.87389
190770,26.455988,40.162724
191576,-16.403997,-48.802578
63139,38.02557,24.534441
138509,-62.094437,35.35108
105627,-53.75441,33.64953
190038,51.309826,-19.228426
153500,-13.219241,39.46277
91140,-5.29748,12.24652
31332,24.396313,-3.1324399
97404,19.28926,-2.7676356
106336,-39.170593,8.464823
106362,88.4751,-2.9380648
28405,-14.1041975,66.1135
177211,23.205713,39.309082
143656,43.236507,-10.555764
58855,-32.675087,-50.96755
198557,53.65018,6.052707
3289,42.87577,9.7042265
15737,57.962776,-18.243511
96969,53.5854,6.2128015
90706,-56.280033,-7.0450344
186350,23.88524,-3.3503664
60969,26.316248,50.16415
134258,26.622782,-29.39592
17471,-3.3416655,-24.744867
185009,85.94857,14.706221
8353,30.17184,-39.692444
177090,2.8224254,63.76549
127914,6.986116,-17.814173
81272,-27.326616,3.2354357
79962,25.135126,26.824675
66557,32.017387,-43.168114
188407,-21.767962,-50.751106
25165,-52.140915,-23.762285
166701,-31.994663,52.128044
57910,35.028114,-9.629861
7137,3.3844423,21.267303
82661,90.38058,-0.24868
33745,-5.014133,-70.602135
27539,31.33368,-41.93868
129719,22.757952,43.61375
122234,-10.144766,22.742086
143581,-81.77077,-15.464127
138163,-7.7122183,50.72699
27726,14.876526,9.630067
31540,34.01981,-9.798747
59889,90.97722,-4.7117867
69160,9.330758,-27.348932
199325,4.885108,-4.7815957
151696,-44.71264,-5.9694424
100823,9.508172,44.896225
78756,88.71082,-3.0860023
43866,51.888344,-7.120988
51939,6.0747724,67.65236
13814,-8.653015,40.890484
109873,-52.755913,-4.5297403
157175,44.62574,28.903423
77577,-29.207632,-14.436379
101852,-9.100601,59.322037
163711,13.088092,21.513098
23077,-70.45931,9.165881
35293,2.5962865,-34.799927
149847,44.28158,52.215767
199011,68.225235,-27.360518
28331,2.5304031,-27.242962
191629,-70.18755,12.384337
32247,-12.748667,61.66356
59935,49.939083,10.756095
46695,-52.562675,-23.400064
124475,-81.679886,-14.006862
18335,11.501941,44.120323
36651,-33.24831,-5.415723
